Ticker,Assets YoY Difference,Assets YoY % Change,Debt YoY Difference,Debt YoY % Change,Shares YoY Difference,Shares YoY % Change,Assets Change,Debt Change,Shares Change,Revenue YoY Difference,Revenue YoY % Change,Gross Profit YoY Difference,Gross Profit YoY % Change,Net Income YoY Difference,Net Income YoY % Change,Operating Expenses YoY Difference,Operating Expenses YoY % Change,Total Expenses YoY Difference,Total Expenses YoY % Change,Cost of Revenue YoY Difference,Cost of Revenue YoY % Change,Revenue Change,Gross Profit Change,Net Income Change,Operating Expenses Change,Total Expenses Change,Cost of Revenue Change,Operating Cash Flow YoY Difference,Operating Cash Flow YoY % Change,Operating Cash Flow Change,Free Cash Flow YoY Difference,Free Cash Flow YoY % Change,Free Cash Flow Change
PEG,2023000000.0,4.152469313190199,1289000000.0,7.814489239163391,1000000.0,0.2012072434607548,Increase,Increase,Increase,1437000000.0,14.663265306122453,2223000000.0,85.36866359447004,1532000000.0,148.59359844810865,602000000.0,80.15978695073235,-184000000.0,-2.315339121681137,-786000000.0,-10.922734852695937,Increase,Increase,Increase,Increase,Decrease,Decrease,2303000000.0,153.22687957418495,Increase,1866000000.0,-134.72924187725633,Increase
PTC,1601574000.0,34.168603118063665,335782000.0,24.861175690123403,1374000.0,1.169640424952334,Increase,Increase,Increase,163706000.0,8.467491867729905,108680000.0,7.023543865159332,-67541000.0,-21.573011457098957,129162000.0,12.083965230603134,184188000.0,12.660265552967287,55026000.0,14.2561790766361,Increase,Increase,Decrease,Increase,Increase,Increase,175535000.0,40.32265474609833,Increase,176868000.0,43.20397480085691,Increase
PSA,2256909000.0,12.858190094327782,2232451000.0,32.49174116765583,405059.0,0.23111143478482532,Increase,Increase,Increase,335527000.0,8.022810206106268,240488000.0,7.685149441272943,-2200820000.0,-50.60348615487129,90870000.0,9.467419865016069,185909000.0,9.236681613235787,95039000.0,9.02634325728673,Increase,Increase,Decrease,Increase,Increase,Increase,129507000.0,4.154672502783807,Increase,128143000.0,4.822177432707853,Increase
PHM,1290535000.0,8.72188484923646,-170393000.0,-6.47331282353647,-13282921.0,-5.881551073648927,Increase,Decrease,Decrease,58599000.0,0.36617557268556755,-115013000.0,-2.3790060519210066,-14945000.0,-0.5710045821732734,-69160000.0,-4.96717755720586,104452000.0,0.8315698472257438,173612000.0,1.554481759874049,Increase,Decrease,Decrease,Decrease,Increase,Increase,1528296000.0,228.62733482331188,Increase,1548756000.0,278.65096571639333,Increase
QRVO,-137268000.0,-2.0512550764707704,-498801000.0,-24.354649468060952,-2851000.0,-2.890044501211364,Decrease,Decrease,Decrease,200107000.0,5.606181881039363,191553000.0,14.769588771124686,-173474000.0,-168.17318132464712,74017000.0,6.720490882660846,82571000.0,2.4474038330438486,8554000.0,0.37642076395725255,Increase,Increase,Decrease,Increase,Increase,Increase,-10042000.0,-1.1908954960147322,Decrease,21681000.0,3.168449080636826,Increase
PWR,2772888000.0,20.59431518982331,-28928000.0,-0.78344029084354,2577951.0,1.8036382944399243,Increase,Decrease,Increase,3808303000.0,22.304818060639086,407931000.0,16.129141946618542,253500000.0,51.60946193827631,153467000.0,9.0772137194177,3553839000.0,21.889402142178916,3400372000.0,23.3786931200183,Increase,Increase,Increase,Increase,Increase,Increase,445640000.0,39.42628230081606,Increase,438467000.0,62.39906529553909,Increase
QCOM,2026000000.0,4.13351287387278,947000000.0,6.995641574942746,-7000000.0,-0.6244424620874267,Increase,Increase,Decrease,-8380000000.0,-18.959276018099548,-5614000000.0,-21.959710541756305,-5704000000.0,-44.09400123685838,2458000000.0,25.32715095311695,-308000000.0,-1.0868031051517235,-2766000000.0,-14.843037295411854,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,2203000000.0,24.21943711521548,Increase,3015000000.0,44.11764705882353,Increase
DGX,1185000000.0,9.23112876840384,432000000.0,10.859728506787336,434997.0,0.39188918918919846,Increase,Increase,Increase,-631000000.0,-6.384701001720128,-380000000.0,-11.06903582872123,-92000000.0,-9.725158562367863,-214000000.0,-10.67331670822943,-465000000.0,-5.49970431697221,-251000000.0,-3.8914728682170496,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-446000000.0,-25.960419091967402,Decrease,-450000000.0,-34.24657534246576,Decrease
RL,-186900000.0,-2.7527800279843917,2000000.0,0.17566974088714105,-2300000.0,-3.5060975609756073,Decrease,Increase,Decrease,187800000.0,2.9145198336333777,266000000.0,6.385328148254832,123600000.0,23.64645111918884,186900000.0,5.444693681358692,108700000.0,1.9035110760879048,-78200000.0,-3.4331372376854907,Increase,Increase,Increase,Increase,Increase,Decrease,658700000.0,160.2676399026764,Increase,711400000.0,367.6485788113695,Increase
RTX,3005000000.0,1.8915550407896164,11661000000.0,37.99113833322474,-139333000.0,-9.502741706678307,Increase,Increase,Decrease,1846000000.0,2.7521841548140857,-1579000000.0,-11.552531460345328,-2002000000.0,-38.522224360207815,473000000.0,7.5378486055776905,3898000000.0,6.531391900269767,3425000000.0,6.413137100700306,Increase,Decrease,Decrease,Increase,Increase,Increase,715000000.0,9.974888392857139,Increase,324000000.0,7.375369906669693,Increase
O,8106265000.0,16.31922772192236,5374054000.0,34.93798764544318,92159805.0,13.95725848604361,Increase,Increase,Increase,735312000.0,21.991093049845368,644678000.0,20.680314792912323,2901000.0,0.3336753284993943,230865000.0,12.763095627714428,321499000.0,15.797094897841868,90634000.0,40.045066937657396,Increase,Increase,Increase,Increase,Increase,Increase,394913000.0,15.403088160957568,Increase,394913000.0,15.403088160957568,Increase
REG,1566693000.0,14.425978479257328,275195000.0,7.384308167375675,13473752.0,7.895122991861592,Increase,Increase,Increase,98444000.0,8.04266589979592,49618000.0,5.6507444091021375,-118308000.0,-24.50125811562238,53781000.0,13.254190839055013,102607000.0,13.649829920886948,48826000.0,14.11388581355888,Increase,Increase,Decrease,Increase,Increase,Increase,63776000.0,9.724693701729903,Increase,63776000.0,9.724693701729903,Increase
REGN,3865700000.0,13.232127881702581,1500000.0,0.07570404764307703,-181854.0,-0.16592518248175203,Increase,Increase,Decrease,944300000.0,7.757395526127708,688900000.0,6.491401648998818,-384800000.0,-8.869629356444776,1449700000.0,25.802260389783747,1705100000.0,23.751549680313143,255400000.0,16.367598051781584,Increase,Increase,Decrease,Increase,Increase,Increase,-420900000.0,-8.392988893098563,Decrease,269600000.0,7.934078869923478,Increase
RSG,2357200000.0,8.113475763176826,557600000.0,4.921664680700832,-1463497.0,-0.4629854476431494,Increase,Increase,Decrease,1453200000.0,10.755441741357231,716000000.0,13.493394644102285,243400000.0,16.361925248722777,356000000.0,12.630832002838389,1093200000.0,9.916995509593152,737200000.0,8.984765386959182,Increase,Increase,Increase,Increase,Increase,Increase,427800000.0,13.41065830721002,Increase,250700000.0,14.441244239631335,Increase
RMD,120686000.0,1.7874884399621482,-733921000.0,-51.27889639290291,-163304.0,-0.1110425477761412,Increase,Decrease,Decrease,462304000.0,10.947306803492207,299641000.0,12.720033689043664,123395000.0,13.747888711122203,67517000.0,5.609284975470752,230180000.0,7.495288173608827,162663000.0,8.710989106912482,Increase,Increase,Increase,Increase,Increase,Increase,707961000.0,102.1148162625361,Increase,727105000.0,130.002914362443,Increase
RVTY,-565190000.0,-3.9999702757034683,-745577000.0,-19.003595654424654,-2874000.0,-2.275534441805227,Decrease,Decrease,Decrease,-561251000.0,-16.946895092791824,-450139000.0,-22.621982782448757,123915000.0,21.77083132019979,-8002000.0,-0.6416326753163837,-119114000.0,-4.636368130291935,-111112000.0,-8.404892011449384,Decrease,Decrease,Increase,Decrease,Decrease,Decrease,-588538000.0,-86.57389564731321,Decrease,-584274000.0,-98.33315942360706,Decrease
ROK,545300000.0,5.068456226123974,-4900000.0,-0.17086268219541623,-400000.0,-0.347222222222221,Increase,Decrease,Decrease,1297600000.0,16.72078758826865,615000000.0,19.825918762088968,358900000.0,39.04906974213904,257000000.0,14.54689534159732,939600000.0,14.623896904328326,682600000.0,14.65309977674738,Increase,Increase,Increase,Increase,Increase,Increase,551500000.0,67.0027943141781,Increase,532100000.0,78.02052785923755,Increase
ROL,473432000.0,22.310355942522907,450878000.0,1130.0766955737129,-8367983.0,-1.6992622674836477,Increase,Increase,Decrease,377455000.0,14.001475616166204,215983000.0,15.567195031944081,66358000.0,18.002761808903433,120949000.0,13.528426148387762,282421000.0,12.823125313573392,161472000.0,12.3411894995334,Increase,Increase,Increase,Increase,Increase,Increase,62436000.0,13.400296181829896,Increase,60599000.0,13.921139806387295,Increase
ROP,1186700000.0,4.398312874340271,-131900000.0,-2.2121593291404618,800000.0,0.7540056550424223,Increase,Decrease,Increase,806000000.0,15.004281618824233,554400000.0,14.772969516094658,-3160500000.0,-69.54254406231435,333700000.0,14.97554189292285,585300000.0,15.213266446598904,251600000.0,15.540457072266832,Increase,Increase,Decrease,Increase,Increase,Increase,1300500000.0,177.03512115436973,Increase,1262800000.0,190.09483667017912,Increase
ROST,883646000.0,6.586281347028655,-245493000.0,-9.993568110856454,-7581000.0,-2.2117968332881155,Increase,Decrease,Decrease,1681112000.0,8.991909371871131,825741000.0,17.385488753892698,362479000.0,23.972828779113797,508409000.0,18.425502705790088,1363780000.0,8.16365965264849,855371000.0,6.133349299416402,Increase,Increase,Increase,Increase,Increase,Increase,825117000.0,48.84161165118657,Increase,716375000.0,69.1947188407645,Increase
RCL,1355000000.0,4.011724301279007,-1571000000.0,-7.374548185701546,1185544.0,0.4644843909006102,Increase,Decrease,Increase,5060000000.0,57.23981900452488,3901000000.0,175.4046762589928,3853000000.0,-178.71057513914656,257000000.0,8.595317725752505,1416000000.0,14.740787008119916,1159000000.0,17.51813784764209,Increase,Increase,Increase,Increase,Increase,Increase,3996000000.0,830.7692307692308,Increase,2809000000.0,-126.02063705697621,Increase
SPGI,-1195000000.0,-1.9341577107341745,682000000.0,6.356011183597388,-14200000.0,-4.3161094224923975,Decrease,Increase,Decrease,1316000000.0,11.769966908147754,928000000.0,12.493268712977912,-622000000.0,-19.150246305418715,-107000000.0,-2.426854161941483,281000000.0,3.442783631462887,388000000.0,10.338395949906731,Increase,Increase,Decrease,Decrease,Increase,Increase,1107000000.0,42.52785247791011,Increase,1053000000.0,41.88544152744631,Increase
CRM,974000000.0,0.9853412781110515,-992000000.0,-10.531903599108183,-10000000.0,-1.0193679918450549,Increase,Decrease,Decrease,3505000000.0,11.179510079101806,3324000000.0,14.457202505219202,3928000000.0,1888.4615384615383,-817000000.0,-3.8658086495694133,-636000000.0,-2.156370787278772,181000000.0,2.1650717703349365,Increase,Increase,Increase,Decrease,Decrease,Increase,3123000000.0,43.917873716776825,Increase,3185000000.0,50.45144939014732,Increase
SBAC,-406600000.0,-3.8412699582363485,-1162992000.0,-9.054635094138487,53000.0,0.049075437280654555,Decrease,Decrease,Increase,78130000.0,2.966826077083562,134158000.0,6.828060203460495,40383000.0,8.7517256175923,14816000.0,1.528322342327293,-41212000.0,-2.515873776539468,-56028000.0,-8.379271666791299,Increase,Increase,Increase,Increase,Decrease,Decrease,258693000.0,20.120790231002573,Increase,236438000.0,22.071080982434644,Increase
SLB,4822000000.0,11.17885707661992,248000000.0,2.3409477062488193,6811508.0,0.47961999680814493,Increase,Increase,Increase,5044000000.0,17.955928945213763,1402000000.0,27.16527804689013,762000000.0,22.144725370531827,65000000.0,6.435643564356441,3707000000.0,15.484544695071012,3642000000.0,15.883122546881822,Increase,Increase,Increase,Increase,Increase,Increase,2917000000.0,78.41397849462366,Increase,2540000000.0,126.68329177057358,Increase
STX,183000000.0,2.421916357861309,-193000000.0,-3.582034149962876,2599161.0,1.2532758367218344,Increase,Decrease,Increase,-833000000.0,-11.281148429035747,185000000.0,13.693560325684672,864000000.0,-163.32703213610586,-177000000.0,-13.710302091402015,-1195000000.0,-16.316220644456582,-1018000000.0,-16.873860434278132,Decrease,Increase,Increase,Decrease,Decrease,Decrease,-24000000.0,-2.547770700636942,Decrease,38000000.0,6.070287539936103,Increase
SRE,8607000000.0,10.954005141649903,3211000000.0,13.080495356037147,3431732.0,0.5464541401273948,Increase,Increase,Increase,2281000000.0,15.79749290117045,1408000000.0,27.019765879869517,936000000.0,43.75876577840112,250000000.0,9.419743782969103,1123000000.0,9.451270829826619,873000000.0,9.460338101430432,Increase,Increase,Increase,Increase,Increase,Increase,5076000000.0,444.4833625218914,Increase,2036000000.0,-48.30367734282325,Increase
NOW,4088000000.0,30.739153319798483,2000000.0,0.13458950201883368,1842000.0,0.9079169172228285,Increase,Increase,Increase,1726000000.0,23.823326432022075,1378000000.0,24.294781382228493,1406000000.0,432.61538461538464,971000000.0,18.26217791987963,1319000000.0,19.14368650217706,348000000.0,22.123331214240306,Increase,Increase,Increase,Increase,Increase,Increase,675000000.0,24.78883584282041,Increase,531000000.0,24.436263230556833,Increase
SHW,360400000.0,1.5951137470124888,-1213100000.0,-12.648316129704929,-4332709.0,-1.673661914096558,Increase,Decrease,Decrease,903000000.0,4.076951902803305,1433000000.0,15.367127430268845,368700000.0,18.25157170437106,802100000.0,12.674409417713516,272100000.0,1.420717094030488,-530000000.0,-4.132940314103461,Increase,Increase,Increase,Increase,Increase,Decrease,1602000000.0,83.4418459294755,Increase,1358100000.0,106.4842402383566,Increase
SPG,1272221000.0,3.8538985196390874,1075987000.0,4.321781225176324,-1033269.0,-0.31602906234539097,Increase,Increase,Decrease,367389000.0,6.943072471480871,339957000.0,7.923495038915118,143591000.0,6.71131811351533,116488000.0,6.824375783565917,143920000.0,5.314831378185403,27432000.0,2.740585481450686,Increase,Increase,Increase,Increase,Increase,Increase,164189000.0,4.359072522622509,Increase,20930000.0,0.6715694767982949,Increase
SWKS,-447100000.0,-5.038427731073503,-697000000.0,-41.245044085448846,-700000.0,-0.43695380774032566,Decrease,Decrease,Decrease,-713100000.0,-12.999726551818435,-497000000.0,-19.083822908267102,-292400000.0,-22.929736511919696,-92600000.0,-8.847697305560864,-308700000.0,-7.859361474616833,-216100000.0,-7.50034707760655,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,431800000.0,30.310262529832933,Increase,705400000.0,77.10132254891245,Increase
SJM,5282300000.0,35.23553504008965,2459500000.0,57.00941078299569,1795663.0,1.7200064851433217,Increase,Increase,Increase,-350500000.0,-4.109412371617505,313600000.0,11.19280462559784,835300000.0,-914.8959474260678,45400000.0,2.800567515884267,-618700000.0,-8.419405320813766,-664100000.0,-11.595139155637813,Decrease,Increase,Increase,Increase,Decrease,Decrease,35000000.0,2.930341594105834,Increase,-74100000.0,-10.334728033472807,Decrease
SNA,572100000.0,8.204738412115642,800000.0,0.06757898293630049,-308563.0,-0.5821660002211182,Increase,Increase,Decrease,265800000.0,5.488900361383586,172500000.0,7.049160230476881,99400000.0,10.902709224525609,69300000.0,5.589160416162597,162600000.0,4.472808296426711,93300000.0,3.8949653502546644,Increase,Increase,Increase,Increase,Increase,Increase,479000000.0,70.94194312796209,Increase,468200000.0,79.2216582064298,Increase
SOLV,783000000.0,5.75989407091364,,,1418.0,0.0008210333932723302,Increase,No Change,Increase,111000000.0,1.365313653136524,-135000000.0,-2.8753993610223683,-651000000.0,-48.47356664184661,78000000.0,2.5982678214523602,324000000.0,5.03340065247786,246000000.0,7.1615720524017545,Increase,Decrease,Decrease,Increase,Increase,Increase,236000000.0,14.05598570577724,Increase,197000000.0,13.795518207282909,Increase
SO,4440000000.0,3.291546507921206,6554000000.0,12.938250157927978,-8185493.0,-0.7448128298453094,Increase,Increase,Decrease,-4026000000.0,-13.75046961986407,830000000.0,7.630079058650496,441000000.0,12.475247524752486,625000000.0,11.888910024728938,-4231000000.0,-17.884013864231974,-4856000000.0,-26.389870115754576,Decrease,Increase,Increase,Increase,Decrease,Decrease,1251000000.0,19.850841002856235,Increase,79000000.0,-4.873534855027762,Increase
LUV,1118000000.0,3.160960162854476,4000000.0,0.05063932143309913,2512812.0,0.4230324507118022,Increase,Increase,Increase,2277000000.0,9.561602418745284,-529000000.0,-11.132154882154888,-74000000.0,-13.729128014842296,264000000.0,7.068273092369481,3070000000.0,13.466684212835013,2806000000.0,14.720386108488093,Increase,Decrease,Decrease,Increase,Increase,Increase,-626000000.0,-16.51715039577837,Decrease,-233000000.0,149.35897435897436,Decrease
SWK,-1299500000.0,-5.205641882283196,748100000.0,13.975602010125353,636558.0,0.4160957718781777,Decrease,Increase,Increase,-1166300000.0,-6.881881586556049,-351500000.0,-8.204757125183814,-1373000000.0,-129.2235294117647,-79300000.0,-2.3531157270029635,-894100000.0,-5.576518870101599,-814800000.0,-6.434341759257068,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,2650800000.0,-181.62384378211715,Increase,2842500000.0,-142.84637418965778,Increase
SBUX,1467100000.0,5.243687987876355,427700000.0,3.2599333836385913,-5300000.0,-0.46171269274326576,Increase,Increase,Decrease,3725300000.0,11.551210376337595,1475100000.0,17.621340086726956,842900000.0,25.685641150658213,401900000.0,10.196884355812653,2652100000.0,9.532864136646936,2250200000.0,9.423263760930013,Increase,Increase,Increase,Increase,Increase,Increase,1611400000.0,36.645214108657576,Increase,1119100000.0,43.78325508607199,Increase
STLD,748436000.0,5.285570944147966,-402172000.0,-13.346824897178822,-12918063.0,-7.469844812042004,Increase,Decrease,Decrease,-3465458000.0,-15.567553940397582,-2071948000.0,-33.86736246882269,-1411792000.0,-36.54960268456515,49211000.0,8.58144798747249,-1344299000.0,-8.041796795853362,-1393510000.0,-8.632316920155137,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-940475000.0,-21.08497819591638,Decrease,-1689478000.0,-47.57081583251701,Decrease
STE,241858000.0,2.2349066549594676,101507000.0,3.3626565473696024,254000.0,0.2575307465349841,Increase,Increase,Increase,602435000.0,13.28041609552879,237434000.0,11.98722084730548,271209000.0,253.395309726245,166857000.0,14.03173722185782,531858000.0,14.203029364324848,365001000.0,14.282734764472483,Increase,Increase,Increase,Increase,Increase,Increase,216327000.0,28.578883330008576,Increase,217970000.0,55.18535209555975,Increase
SYK,3028000000.0,8.20952174384557,-956000000.0,-8.062747743948718,1400000.0,0.3696857670979714,Increase,Decrease,Increase,2049000000.0,11.106293024012137,1480000000.0,12.782864052513387,807000000.0,34.223918575063614,616000000.0,7.216494845360821,1185000000.0,7.6913091451937365,569000000.0,8.28118177848931,Increase,Increase,Increase,Increase,Increase,Increase,1087000000.0,41.425304878048784,Increase,1100000000.0,54.027504911591365,Increase
SMCI,469652000.0,14.653376502342997,-27439000.0,-18.58784159113387,590358.0,1.128554223777023,Increase,Decrease,Increase,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,No Change,No Change,No Change,No Change,No Change,No Change,1104381000.0,-250.53958589023165,Increase,1112770000.0,-228.97302992079972,Increase
SNPS,915044000.0,9.715815961351804,-2746000.0,-13.186707645024976,-322000.0,-0.21132075471698153,Increase,Decrease,Decrease,761077000.0,14.977284454207007,602581000.0,14.997616881686572,245294000.0,24.913212958843943,430415000.0,15.135472527472537,588911000.0,15.071503209128622,158496000.0,14.900483878397708,Increase,Increase,Increase,Increase,Increase,Increase,-35626000.0,-2.0487664615561507,Decrease,-88366000.0,-5.523503298500209,Decrease
SYY,2096000000.0,9.184523027036494,1165000000.0,11.258214147661395,-13353851.0,-2.643740250703097,Increase,Increase,Decrease,2519000000.0,3.3003603013429306,653000000.0,4.6793264063059725,185000000.0,10.451977401129952,490000000.0,4.488823744961534,2356000000.0,3.214802281472595,1866000000.0,2.99182299182299,Increase,Increase,Increase,Increase,Increase,Increase,121000000.0,4.218967921896799,Increase,82000000.0,3.9518072289156603,Increase
TMUS,-3656000000.0,-1.7299302539060646,4603000000.0,6.891131205461409,-38152747.0,-3.0918947606342284,Decrease,Increase,Decrease,-1013000000.0,-1.2730768747407972,5005000000.0,11.541565778853924,5727000000.0,221.11969111969114,-1129000000.0,-3.202110159396454,-7147000000.0,-10.000839583566556,-6018000000.0,-16.62155443849086,Decrease,Increase,Increase,Decrease,Decrease,Decrease,1778000000.0,10.595316131339017,Increase,8268000000.0,-1590.0,Increase
TTWO,-3645200000.0,-22.98056373367965,1325300000.0,76.4743219849971,1900000.0,1.1249259917110788,Decrease,Increase,Increase,-300000.0,-0.005607581450117749,-43500000.0,-1.9034700039382124,-2619500000.0,232.90655285854007,-50200000.0,-1.4610436857882991,-7000000.0,-0.1076840243058208,43200000.0,1.4096456307511662,Decrease,Decrease,Decrease,Decrease,Decrease,Increase,-17200000.0,-1563.6363636363637,Decrease,45300000.0,-22.30428360413589,Increase
TPR,6279500000.0,88.23488084532374,5301400000.0,324.0860740921873,2800000.0,1.2313104661389573,Increase,Increase,Increase,10300000.0,0.15463375820083947,174600000.0,3.7031538314704404,-120000000.0,-12.82051282051282,206900000.0,5.840508115737464,42600000.0,0.7761683520087548,-164300000.0,-8.442959917780058,Increase,Increase,Decrease,Increase,Increase,Decrease,280400000.0,28.753076292042667,Increase,355700000.0,44.968394437420976,Increase
TRGP,1111800000.0,5.684049079754594,1580000000.0,15.034589070424676,-3430970.0,-1.5178447032567544,Increase,Increase,Decrease,-4869500000.0,-23.26586971686304,1102600000.0,37.35474472337974,150400000.0,12.580510246758681,205400000.0,16.798887707532508,-5766700000.0,-30.03364443148202,-5972100000.0,-33.21874947853222,Decrease,Increase,Increase,Increase,Decrease,Decrease,830800000.0,34.89583333333333,Increase,-220300000.0,-21.05112279025323,Decrease
TGT,2021000000.0,3.789256585731704,-1087000000.0,-6.789930664001497,1328494.0,0.2885853829720286,Increase,Decrease,Increase,-1708000000.0,-1.5652492668621676,2785000000.0,10.356624893086908,1358000000.0,48.848920863309345,926000000.0,4.01857397040315,-3567000000.0,-3.388365377308311,-4493000000.0,-5.464009047902807,Decrease,Increase,Increase,Increase,Decrease,Decrease,4603000000.0,114.55948232951715,Increase,5325000000.0,-352.6490066225166,Increase
TEL,930000000.0,4.4750264652102745,237000000.0,7.199270959902804,-6098702.0,-1.917340985223337,Increase,Increase,Decrease,-247000000.0,-1.517105828880294,-189000000.0,-3.604118993135008,-518000000.0,-21.334431630971995,76000000.0,3.301476976542128,18000000.0,0.13494264937401468,-58000000.0,-0.525505119144698,Decrease,Decrease,Decrease,Increase,Increase,Decrease,664000000.0,26.904376012965958,Increase,700000000.0,41.176470588235304,Increase
TDY,173900000.0,1.2115089870419427,-975700000.0,-26.949316392763436,419210.0,0.8935972153344185,Increase,Decrease,Increase,176900000.0,3.2407577034404333,109100000.0,4.681800626528765,97100000.0,12.312959675374092,45700000.0,3.3929764644739846,113500000.0,2.5361994994637094,67800000.0,2.1673113192468785,Increase,Increase,Increase,Increase,Increase,Increase,349300000.0,71.7543138866064,Increase,327000000.0,82.95281582952816,Increase
TFX,604483000.0,8.725137170375042,103549000.0,6.37607964911826,115000.0,0.24507192328182548,Increase,Increase,Increase,183448000.0,6.572744721413981,115844000.0,7.566127855569271,-6811000.0,-1.8755903386857398,66651000.0,6.55003552591622,134255000.0,5.894786480563741,67604000.0,5.365592712114897,Increase,Increase,Decrease,Increase,Increase,Increase,168497000.0,49.24782472723235,Increase,156245000.0,59.41981585922853,Increase
TER,-14428000.0,-0.4120811641092903,,0.0,-3061000.0,-1.9652154931657284,Decrease,No Change,Decrease,-478747000.0,-15.174014950658387,-330403000.0,-17.695569346025042,-266749000.0,-37.28142937605957,-3624000.0,-0.3559826998694504,-151968000.0,-6.5903385241732,-148344000.0,-11.51833924220471,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,7308000.0,1.2645283195166224,Increase,10915000.0,2.6321881767364275,Increase
TSLA,24280000000.0,29.488207146153655,1653000000.0,160.64139941690962,21000000.0,0.6637168141592875,Increase,Increase,Increase,15311000000.0,18.79526650462793,-3193000000.0,-15.311945523425885,2416000000.0,19.200508622744984,1748000000.0,24.89673835635948,20252000000.0,29.94529055153039,18504000000.0,30.530119289214475,Increase,Decrease,Increase,Increase,Increase,Increase,-1468000000.0,-9.970116816082585,Decrease,-3195000000.0,-42.30667372881356,Decrease
TXN,5141000000.0,18.895872385783075,2389000000.0,29.01032179720704,3000000.0,0.3311258278145601,Increase,Increase,Increase,-2509000000.0,-12.527461553824647,-2752000000.0,-19.984024399099553,-2239000000.0,-25.59149617099097,314000000.0,9.306461173681079,557000000.0,5.783407745820779,243000000.0,3.8836503116509435,Decrease,Decrease,Decrease,Increase,Increase,Increase,-2300000000.0,-26.37614678899083,Decrease,-4574000000.0,-77.22437953739659,Decrease
TXT,563000000.0,3.4554716749524372,-33000000.0,-0.9295774647887334,-13302000.0,-6.451018428709987,Increase,Decrease,Decrease,814000000.0,6.325277799362805,209000000.0,10.101498308361535,60000000.0,6.968641114982588,39000000.0,3.2883642495784127,644000000.0,5.372935090939435,605000000.0,5.601851851851847,Increase,Increase,Increase,Increase,Increase,Increase,-222000000.0,-14.919354838709676,Decrease,-270000000.0,-23.809523809523814,Decrease
TMO,1572000000.0,1.6180496942997724,2399000000.0,8.298453768722535,-3863493.0,-0.9893433507966898,Increase,Increase,Decrease,-2058000000.0,-4.581988199933207,-1871000000.0,-9.862421590849191,-955000000.0,-13.741007194244602,-682000000.0,-6.517584097859331,-869000000.0,-2.3868380575697623,-187000000.0,-0.7207832254085722,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-748000000.0,-8.171291238802713,Decrease,16000000.0,0.23151497612501348,Increase
TJX,1398000000.0,4.931390877985109,3000000.0,0.10493179433368471,-21851363.0,-1.8911758778819676,Increase,Increase,Decrease,4281000000.0,8.572973405959639,2479000000.0,17.980706462609696,976000000.0,27.901658090337335,1542000000.0,17.27344012546208,3344000000.0,7.418581950483638,1802000000.0,4.98492351102382,Increase,Increase,Increase,Increase,Increase,Increase,1973000000.0,48.31047992164545,Increase,1708000000.0,65.01712980586221,Increase
TSCO,698161000.0,8.223343019249718,564900000.0,48.52675886951292,-2275000.0,-2.063473347180522,Increase,Increase,Decrease,351024000.0,2.4711791160640484,256015000.0,5.1489238977322715,18514000.0,1.7005415573631888,212046000.0,5.994638224321025,307055000.0,2.404545295789884,95009000.0,1.0290697668121407,Increase,Increase,Increase,Increase,Increase,Increase,-22946000.0,-1.6909620561556205,Decrease,-3460000.0,-0.5928616713215984,Decrease
TT,1310300000.0,7.246593221838782,189600000.0,5.004883456959597,-1654234.0,-0.7229178132277414,Increase,Increase,Decrease,1685900000.0,10.542343840867453,892400000.0,17.97454076699967,267400000.0,15.223455735838321,417300000.0,16.391060135904787,1210800000.0,8.920782741954492,793500000.0,7.196038777897695,Increase,Increase,Increase,Increase,Increase,Increase,885600000.0,58.88297872340424,Increase,876700000.0,72.32304900181488,Increase
TDG,1863000000.0,10.288838570718518,-39000000.0,-0.20135267695802206,945828.0,1.7399002955167608,Increase,Decrease,Increase,1156000000.0,21.293055811383322,743000000.0,23.9754759599871,432000000.0,49.884526558891466,45000000.0,5.208333333333326,458000000.0,14.339386349405125,413000000.0,17.725321888412026,Increase,Increase,Increase,Increase,Increase,Increase,427000000.0,45.04219409282702,Increase,407000000.0,49.095295536791305,Increase
TRMB,2270300000.0,31.23263172375843,1316200000.0,107.88524590163932,-400000.0,-0.1620089104900746,Increase,Increase,Decrease,122400000.0,3.32943448576013,227200000.0,10.79027355623101,-138400000.0,-30.7760729375139,273900000.0,17.5071907957814,169100000.0,5.3935953049247365,-104800000.0,-6.672184376392687,Increase,Increase,Decrease,Increase,Increase,Decrease,205900000.0,52.63292433537832,Increase,207100000.0,59.51149425287356,Increase
TYL,-10754000.0,-0.22942272897845672,-361183000.0,-37.725835579894905,506515.0,1.212252032394634,Decrease,Decrease,Increase,101547000.0,5.488421817269873,77236000.0,9.853252417833215,1679000.0,1.0222844617632676,72948000.0,12.806567254316082,97259000.0,5.9450901766857855,24311000.0,2.2798523174106577,Increase,Increase,Increase,Increase,Increase,Increase,-1015000.0,-0.26608643221349704,Decrease,-3873000.0,-1.1690169753459045,Decrease
